Id	Character	Name	Ability Element	Ability Pot. %	Ability Range	Ability Text	Ability Type	Command ATB	Command Sigil	Effect0	Effect0_Condition	Effect0_Duration	Effect0_EffectCount	Effect0_Extend	Effect0_Pot	Effect0_PotMax	Effect0_Range	Effect0_Type	Effect1	Effect1_Condition	Effect1_Duration	Effect1_EffectCount	Effect1_Extend	Effect1_Pot	Effect1_PotMax	Effect1_Range	Effect1_Type	Effect2	Effect2_Condition	Effect2_Duration	Effect2_EffectCount	Effect2_Extend	Effect2_Pot	Effect2_PotMax	Effect2_Range	Effect2_Type	Effect3	Effect3_Condition	Effect3_Duration	Effect3_Extend	Effect3_Pot	Effect3_Range	Effect3_Type	GachaType	Initial Charge Time	MateriaSupport0	MateriaSupport1	MateriaSupport2	Recharge Time	Use Count
49008	Sephiroth	Mythril Type-0 Katana	Heal	16.0	Self	Phys. heal is cast [16.0% of Healing Pot.] [Rng: Self] \nPDEF Up [Pot: High] [Rng: Self] [Dur: 44s] [Ext: 14s] [Max pot: High] \nApplies Regen [Rng: Self] [Dur: 15s] [Ext: 3s] 	Phys.	4		PDEF Up		44		14	High	High	Self	BuffDebuff	Regen		15		3	30.0%		Self	StatusChangeEffect																	Featured		ATK Boost I	ATK Boost I	MATK Boost I		No limit
49009	Sephiroth	Shinra Blade: Model I	Non-Elemental	940.0	Single Enemy	Deal 940.0% Mag. Non-Elemental damage [Rng: Single Enemy] \n[Crit rate:10.0%] 	Mag.	4		Crit Rate					10.0%		Single Enemy	AdditionalEffect																										Featured		MATK Boost I	MATK Boost I	ATK Boost (Water) I		No limit
49010	Sephiroth	Tempest	Water	700.0	Single Enemy	Deal 700.0% Phys. Water damage [Rng: Single Enemy] \nWhen HP is greater than 50.0%, Water Resistance Down [Pot: High] [Rng: Single Enemy] [Dur: 30s] [Ext: 10s] [Max pot: High] 	Phys.	4		Water Resistance Down	When HP is greater than 50.0%	30		10	High	High	Single Enemy	BuffDebuff																										Featured		PATK Boost I	PATK Boost I	✕ Cross Sigil Boost I (+2)		No limit
49011	Sephiroth	Shinra Military Sword	Non-Elemental	420.0	Single Enemy	Deal 420.0% Phys. Non-Elemental damage [Rng: Single Enemy] \nPATK Up [Pot: Mid] [Rng: Self] [Dur: 35s] [Ext: 7s] [Max pot: Mid] \nWhen HP is greater than 50.0%, Wind Damage Up [Pot: High] [Rng: Self] [Dur: 35s] [Ext: 7s] [Max pot: High] \n[Crit rate:10.0%] 	Phys.	3		PATK Up		35		7	Mid	Mid	Self	BuffDebuff	Wind Damage Up	When HP is greater than 50.0%	35		7	High	High	Self	BuffDebuff	Crit Rate					10.0%		Single Enemy	AdditionalEffect								Featured		PATK Boost I	PATK Boost I	◯ Circle Sigil Boost I (+2)		No limit
49012	Sephiroth	Torn Wing	Heal	14.0	Single Ally	Mag. heal is cast [14.0% of Healing Pot.] [Rng: Single Ally] \nPDEF Up [Pot: Mid] [Rng: Single Ally] [Dur: 38s] [Ext: 12s] [Max pot: High] 	Mag.	4		PDEF Up		38		12	Mid	High	Single Ally	BuffDebuff																										Event		ATK Boost I	ATK Boost I	HEAL Boost I		No limit
49013	Sephiroth	World Tree Bough	Non-Elemental	700.0	Single Enemy	Deal 700.0% Phys. Non-Elemental damage [Rng: Single Enemy] \nWith command gauge at max in attack stance, x1.5 damage \n[Crit rate:10.0%] 	Phys.	4		Multiply Damage	With command gauge at max in attack stance				150.0%		Single Enemy	AdditionalEffect	Crit Rate					10.0%		Single Enemy	AdditionalEffect																	Guild		PATK Boost I	PATK Boost I	✕ Cross Sigil Boost I (+2)		No limit
49015	Sephiroth	Dark Heavens	Wind	800.0	Single Enemy	Deal 800.0% Phys. Wind damage [Rng: Single Enemy] 	Phys.	4																																				Featured		PATK Boost I	PATK Boost I	◯ Circle Sigil Boost I (+2)		No limit
49016	Sephiroth	Kuja's Spirit Blade	Non-Elemental	540.0	All Enemies	Deal 540.0% Mag. Non-Elemental damage [Rng: All Enemies] \nMATK Down [Pot: Mid] [Rng: All Enemies] [Dur: 30s] [Ext: 10s] [Max pot: High] \nWhen HP is greater than 50.0%, PATK Down [Pot: Mid] [Rng: All Enemies] [Dur: 30s] [Ext: 10s] [Max pot: High] \n[Crit rate:10.0%] 	Mag.	4		MATK Down		30		10	Mid	High	All Enemies	BuffDebuff	PATK Down	When HP is greater than 50.0%	30		10	Mid	High	All Enemies	BuffDebuff	Crit Rate					10.0%		All Enemies	AdditionalEffect								Crossover		MATK Boost I	MATK Boost I	✕ Cross Sigil Boost I (+2)		No limit
49017	Sephiroth	Radiant Edge	Non-Elemental	540.0	Single Enemy	Deal 540.0% Phys. Non-Elemental damage [Rng: Single Enemy] \nPDEF Down [Pot: Mid] [Rng: Single Enemy] [Dur: 30s] [Ext: 10s] [Max pot: Mid] \nWhen HP is greater than 50.0%, Fire Resistance Down [Pot: High] [Rng: Single Enemy] [Dur: 30s] [Ext: 10s] [Max pot: High] \n[Crit rate:10.0%] 	Phys.	4		PDEF Down		30		10	Mid	Mid	Single Enemy	BuffDebuff	Fire Resistance Down	When HP is greater than 50.0%	30		10	High	High	Single Enemy	BuffDebuff	Crit Rate					10.0%		Single Enemy	AdditionalEffect								Featured		PATK Boost I	ATK Boost (Fire) I	△ Triangle Boost I (+2)		No limit
49018	Sephiroth	Protector's Blade	Non-Elemental	900.0	All Enemies	Deal 900.0% Mag. Non-Elemental damage [Rng: All Enemies] \nAgainst a single target, x1.3 damage \nMDEF Down [Pot: High] [Rng: All Enemies] [Dur: 40s] [Ext: 13s] [Max pot: High] \n[Crit rate:10.0%] 	Mag.	4	◊ Diamond	Multiply Damage	Against a single target				130.0%		All Enemies	AdditionalEffect	MDEF Down		40		13	High	High	All Enemies	BuffDebuff	Crit Rate					10.0%		All Enemies	AdditionalEffect								Limited		MATK Boost I	MATK Boost I	◯ Circle Sigil Boost I (+2)		No limit
49019	Sephiroth	Flame Dragon Blade	Non-Elemental	360.0	Single Enemy	Deal 360.0% Mag. Non-Elemental damage [Rng: Single Enemy] \nFire Resistance Down [Pot: Mid] [Rng: Single Enemy] [Dur: 28s] [Ext: 9s] [Max pot: Mid] \n[Crit rate:10.0%] 	Mag.	4		Fire Resistance Down		28		9	Mid	Mid	Single Enemy	BuffDebuff	Crit Rate					10.0%		Single Enemy	AdditionalEffect																	Grindable		ATK Boost I	ATK Boost I	MATK Boost I		No limit
49020	Sephiroth	Ashura	Fire	290.0	All Enemies	Deal 290.0% Mag. Fire damage [Rng: All Enemies] 	Mag.	4																																				Event		ATK Boost I	ATK Boost I	MATK Boost I		No limit
49022	Sephiroth	Humus Saber	Non-Elemental	240.0	All Enemies	Deal 240.0% Mag. Non-Elemental damage [Rng: All Enemies] \nWind Resistance Down [Pot: Low] [Rng: All Enemies] [Dur: 35s] [Ext: 8s] [Max pot: Mid] \n[Crit rate:10.0%] 	Mag.	4		Wind Resistance Down		35		8	Low	Mid	All Enemies	BuffDebuff	Crit Rate					10.0%		All Enemies	AdditionalEffect																	Event		ATK Boost I	MATK Boost I	MATK Boost I		No limit
49023	Sephiroth	Shinra Wyvern Blade	Non-Elemental	250.0	All Enemies	Deal 250.0% Mag. Non-Elemental damage [Rng: All Enemies] \nFire Resistance Down [Pot: Low] [Rng: All Enemies] [Dur: 35s] [Ext: 8s] [Max pot: Mid] \n[Crit rate:10.0%] 	Mag.	4		Fire Resistance Down		35		8	Low	Mid	All Enemies	BuffDebuff	Crit Rate					10.0%		All Enemies	AdditionalEffect																	Event		ATK Boost I	MATK Boost I	MATK Boost I		No limit
49024	Sephiroth	Blue Bramble	Earth	700.0	Single Enemy	Deal 700.0% Mag. Earth damage [Rng: Single Enemy] \nWhen HP is greater than 50.0%, Earth Resistance Down [Pot: High] [Rng: Single Enemy] [Dur: 30s] [Ext: 10s] [Max pot: High] 	Mag.	4		Earth Resistance Down	When HP is greater than 50.0%	30		10	High	High	Single Enemy	BuffDebuff																										Featured		MATK Boost I	MATK Boost I	✕ Cross Sigil Boost I (+2)		No limit
49026	Sephiroth	Ultimate Nameless	Non-Elemental	1500.0	Single Enemy	Deal 1500.0% Phys./Mag. Non-Elemental damage [Rng: Single Enemy] \nWhen debuff is on target, x2.0 damage 	Phys./Mag.	0		Multiply Damage	When debuff is on target				200.0%		Single Enemy	AdditionalEffect																										Ultimate	30				30	1
49027	Sephiroth	Genji Blade	Non-Elemental	2000.0	Single Enemy	Deal 2000.0% Phys./Mag. Non-Elemental damage [Rng: Single Enemy] \nPATK Up [Pot: Extra High] [Rng: Self] [Dur: 30s] [Ext: 30s] [Max pot: Extra High] \nMATK Up [Pot: Extra High] [Rng: Self] [Dur: 30s] [Ext: 30s] [Max pot: Extra High] 	Phys./Mag.	0		PATK Up		30		30	Extra High	Extra High	Self	BuffDebuff	MATK Up		30		30	Extra High	Extra High	Self	BuffDebuff																	Ultimate	20				60	2
49028	Sephiroth	Edgar's Coiled Blade	Water	940.0	Single Enemy	Deal 940.0% Mag. Water damage [Rng: Single Enemy] \nWhen debuff is on target, x1.2 damage 	Mag.	4		Multiply Damage	When debuff is on target				120.0%		Single Enemy	AdditionalEffect																										Crossover		MATK Boost I	MATK Boost I	✕ Cross Sigil Boost I (+2)		No limit
49029	Sephiroth	Wintercrest Blade	Wind	290.0	All Enemies	Deal 290.0% Mag. Wind damage [Rng: All Enemies] 	Mag.	4																																				Event		MATK Boost I	MATK Boost I	MATK Boost I		No limit
49030	Sephiroth	Blade of the Worthy	Non-Elemental	1010.0	All Enemies	Deal 1010.0% Mag. Non-Elemental damage [Rng: All Enemies] \ndeals 40000 additional damage [Rng: All Enemies] \nWhen HP is greater than 50.0%, Applies Exploit Weakness [Pot: 40.0%] [Rng: Self] [Dur: 60s] [Ext: 20s] \n[Crit rate:10.0%] 	Mag.	4		Deals Fixed Additional Damage					40000		All Enemies	AdditionalEffect	Exploit Weakness	When HP is greater than 50.0%	60		20	40.0%		Self	StatusChangeEffect	Crit Rate					10.0%		All Enemies	AdditionalEffect								Limited		MATK Boost I	MATK Boost I	✕ Cross Sigil Boost I (+2)		No limit
49031	Sephiroth	Withering Blaze	Fire	700.0	Single Enemy	Deal 700.0% Mag. Fire damage [Rng: Single Enemy] \nWhen HP is greater than 50.0%, Fire Resistance Down [Pot: Low] [Rng: Single Enemy] [Dur: 30s] [Ext: 10s] [Max pot: High] \nWhen debuff is on target, x1.2 damage 	Mag.	4		Fire Resistance Down	When HP is greater than 50.0%	30		10	Low	High	Single Enemy	BuffDebuff	Multiply Damage	When debuff is on target				120.0%		Single Enemy	AdditionalEffect																	Featured		MATK Boost I	MATK Boost I	✕ Cross Sigil Boost I (+2)		No limit
49032	Sephiroth	Serrated Remiges	Wind	1120.0	Single Enemy	Deal 1120.0% Mag. Wind damage [Rng: Single Enemy] \nWhen HP is greater than 50.0%, Applies Status Ailment: Enfeeble [Rng: Single Enemy] [Dur: 30s] [Ext: 10s]	Mag.	4		Status Ailment: Enfeeble	When HP is greater than 50.0%	30		10			Single Enemy	StatusConditionEffect																										Featured		MATK Boost I	MATK Boost I	✕ Cross Sigil Boost I (+2)		No limit
49033	Sephiroth	Pandemonic Sword	Lightning	800.0	All Enemies	Deal 800.0% Mag. Lightning damage [Rng: All Enemies] \nWhen HP is greater than 50.0%, x1.2 damage \nPATK Down [Pot: Mid] [Rng: All Enemies] [Dur: 30s] [Ext: 10s] [Max pot: High] \nWhen HP is greater than 50.0%, MATK Up [Pot: Mid] [Rng: All Allies] [Dur: 30s] [Ext: 10s] [Max pot: High] 	Mag.	4		Multiply Damage	When HP is greater than 50.0%				120.0%		All Enemies	AdditionalEffect	PATK Down		30		10	Mid	High	All Enemies	BuffDebuff	MATK Up	When HP is greater than 50.0%	30		10	Mid	High	All Allies	BuffDebuff								Crossover		MATK Boost I	MATK Boost I	✕ Cross Sigil Boost I (+2)		No limit
49034	Sephiroth	Folding Ruler	Non-Elemental	250.0	All Enemies	Deal 250.0% Mag. Non-Elemental damage [Rng: All Enemies] \nPDEF Down [Pot: Low] [Rng: All Enemies] [Dur: 35s] [Ext: 8s] [Max pot: Mid] \n[Crit rate:10.0%] 	Mag.	4		PDEF Down		35		8	Low	Mid	All Enemies	BuffDebuff	Crit Rate					10.0%		All Enemies	AdditionalEffect																	Event		ATK Boost I	PATK Boost I	PATK Boost I		No limit
49035	Sephiroth	Sōba	Ice	1340.0	Single Enemy	Deal 1340.0% Phys. Ice damage [Rng: Single Enemy] \nApplies Ice Weapon Boost [Pot: 35.0%] [Rng: All Allies] [Dur: 25s] [Ext: 8s] 	Phys.	4		Ice Weapon Boost		25		8	35.0%		All Allies	StatusChangeEffect																										Limited		PATK Boost I	PATK Boost I	✕ Cross Sigil Boost I (+2)		No limit
49037	Sephiroth	Overture	Water	1340.0	Single Enemy	Deal 1340.0% Phys. Water damage [Rng: Single Enemy] \nPDEF Down [Pot: Mid] [Rng: Single Enemy] [Dur: 25s] [Ext: 8s] [Max pot: High] \nWhen debuff is on target, Water Damage Up [Pot: Mid] [Rng: All Allies] [Dur: 25s] [Ext: 8s] [Max pot: High] \nOn first use, Applies HP Gain [When triggered: restores 8.0% of target's max HP] [Rng: All Allies] [Dur: 60s] [Ext: 0s] 	Phys.	4		PDEF Down		25		8	Mid	High	Single Enemy	BuffDebuff	Water Damage Up	When debuff is on target	25		8	Mid	High	All Allies	BuffDebuff	HP Gain	On first use	60		0	8.0%		All Allies	StatusChangeEffect								Crossover		PATK Boost I	PATK Boost I	✕ Cross Sigil Boost I (+2)		No limit
49039	Sephiroth	Phoenix Odachi	Non-Elemental	1340.0	Single Enemy	Deal 1340.0% Mag. Non-Elemental damage [Rng: Single Enemy] \nApplies Phys. Weapon Boost [Pot: 35.0%] [Rng: All Allies] [Dur: 60s] [Ext: 20s] \nApplies Mag. Weapon Boost [Pot: 35.0%] [Rng: All Allies] [Dur: 60s] [Ext: 20s] \nOn first use, +3 ATB Gauge [Rng: Self] \n[Crit rate:10.0%] 	Mag.	4		Phys. Weapon Boost		60		20	35.0%		All Allies	StatusChangeEffect	Mag. Weapon Boost		60		20	35.0%		All Allies	StatusChangeEffect	ATB+3	On first use						Self	AtbChangeEffect	Crit Rate				10.0%	Single Enemy	AdditionalEffect	Crossover		PATK Boost I	PATK Boost I	✕ Cross Sigil Boost I (+2)		No limit
50001	Glenn	Personal Style	Non-Elemental	940.0	Single Enemy	Deal 940.0% Phys. Non-Elemental damage [Rng: Single Enemy] \n[Crit rate:10.0%] 	Phys.	4		Crit Rate					10.0%		Single Enemy	AdditionalEffect																										Featured		PATK Boost I	PATK Boost I	PATK Boost I		No limit
50002	Glenn	Crewkicker	Fire	750.0	Single Enemy	Deal 750.0% Phys. Fire damage [Rng: Single Enemy] 	Phys.	4																																				Featured		ATK Boost I	ATK Boost I	ATK Boost I		No limit
50003	Glenn	Jiggy Fam	Earth	520.0	All Enemies	Deal 520.0% Mag. Earth damage [Rng: All Enemies] 	Mag.	4																																				Featured		MATK Boost I	MATK Boost I	✕ Cross Sigil Boost I (+2)		No limit
50004	Glenn	Hardcore Squad	Heal	9.0	All Allies	Mag. heal is cast [9.0% of Healing Pot.] [Rng: All Allies] \nPDEF Up [Pot: Mid] [Rng: All Allies] [Dur: 14s] [Ext: 4s] [Max pot: Mid] \nMDEF Up [Pot: Mid] [Rng: All Allies] [Dur: 14s] [Ext: 4s] [Max pot: Mid] 	Mag.	5		PDEF Up		14		4	Mid	Mid	All Allies	BuffDebuff	MDEF Up		14		4	Mid	Mid	All Allies	BuffDebuff																	Featured		MATK Boost I	MATK Boost I	MATK Boost I		No limit
50005	Glenn	Rest in Peace	Non-Elemental	750.0	Single Enemy	Deal 750.0% Phys. Non-Elemental damage [Rng: Single Enemy] \n[Crit rate:10.0%] 	Phys.	4	◊ Diamond	Crit Rate					10.0%		Single Enemy	AdditionalEffect																										Featured		ATK Boost I	ATK Boost I	ATK Boost I		No limit
50006	Glenn	Slay the Day	Non-Elemental	420.0	Single Enemy	Deal 420.0% Phys. Non-Elemental damage [Rng: Single Enemy] \nPDEF Down [Pot: Mid] [Rng: Single Enemy] [Dur: 24s] [Ext: 8s] [Max pot: Mid] \nWhen HP is greater than 50.0%, Water Damage Up [Pot: High] [Rng: Self] [Dur: 35s] [Ext: 7s] [Max pot: High] \n[Crit rate:10.0%] 	Phys.	3		PDEF Down		24		8	Mid	Mid	Single Enemy	BuffDebuff	Water Damage Up	When HP is greater than 50.0%	35		7	High	High	Self	BuffDebuff	Crit Rate					10.0%		Single Enemy	AdditionalEffect								Featured		PATK Boost I	ATK Boost (Water) I	△ Triangle Boost I (+2)		No limit
50007	Glenn	Ultimatic	Non-Elemental	1040.0	Single Enemy	Deal 1040.0% Phys. Non-Elemental damage [Rng: Single Enemy] \n[Crit rate:10.0%] 	Phys.	4	◯ Circle	Crit Rate					10.0%		Single Enemy	AdditionalEffect																										Featured		ATK Boost I	PATK Boost I	△ Triangle Boost I (+2)		No limit
50008	Glenn	Piece of Cake	Non-Elemental	510.0	Single Enemy	Deal 510.0% Phys. Non-Elemental damage [Rng: Single Enemy] \nPDEF Down [Pot: High] [Rng: Single Enemy] [Dur: 25s] [Ext: 8s] [Max pot: High] \n[Crit rate:10.0%] 	Phys.	4		PDEF Down		25		8	High	High	Single Enemy	BuffDebuff	Crit Rate					10.0%		Single Enemy	AdditionalEffect																	Featured		PATK Boost I	PATK Boost I	PATK Boost I		No limit
50010	Glenn	Shockbuster	Lightning	520.0	All Enemies	Deal 520.0% Mag. Lightning damage [Rng: All Enemies] 	Mag.	4																																				Featured		ATK Boost I	ATK Boost I	ATK Boost I		No limit
50011	Glenn	Apology in Hell	Non-Elemental	940.0	Single Enemy	Deal 940.0% Phys. Non-Elemental damage [Rng: Single Enemy] \n[Crit rate:10.0%] 	Phys.	4		Crit Rate					10.0%		Single Enemy	AdditionalEffect																										Featured		ATK Boost I	ATK Boost I	ATK Boost I		No limit
50012	Glenn	Pirate's Glaive	Non-Elemental	800.0	All Enemies	Deal 800.0% Phys. Non-Elemental damage [Rng: All Enemies] \nApplies Provoke [Rng: Self] [Dur: 60s] [Ext: 0s] \nApplies Veil [Pot: +10.0% of target's max HP] [Rng: Self] [Dur: 60s] [Ext: 12s] \nApplies HP Gain [When triggered: restores 8.0% of target's max HP] [Rng: All Allies] [Dur: 30s] [Ext: 0s] \n[Crit rate:10.0%] 	Phys.	4		Provoke		60		0	0.0%		Self	StatusChangeEffect	Veil		60		12	10.0%		Self	StatusChangeEffect	HP Gain		30		0	8.0%		All Allies	StatusChangeEffect	Crit Rate				10.0%	All Enemies	AdditionalEffect	Featured		PATK Boost I	PATK Boost I	△ Triangle Boost I (+2)		No limit
50013	Glenn	Blade of Ruin	Ice	940.0	Single Enemy	Deal 940.0% Phys. Ice damage [Rng: Single Enemy] \nApplies Provoke [Rng: Self] [Dur: 60s] [Ext: 0s] \nIncreases Command Gauge [Pot: 20.0%] 	Phys.	4		Provoke		60		0	0.0%		Self	StatusChangeEffect	Increases Command Gauge					20.0%		Self	TacticsGaugeChangeEffect																	Featured		PATK Boost I	PATK Boost I	△ Triangle Boost I (+2)		No limit
50014	Glenn	Squeaky Hammer	Non-Elemental	700.0	Single Enemy	Deal 700.0% Phys. Non-Elemental damage [Rng: Single Enemy] \n[Crit rate:10.0%] 	Phys.	4		Crit Rate					10.0%		Single Enemy	AdditionalEffect																										Guild		PATK Boost I	PATK Boost I	△ Triangle Boost I (+2)		No limit
50015	Glenn	Inferno Grave	Fire	450.0	Single Enemy	Deal 450.0% Mag. Fire damage [Rng: Single Enemy] 	Mag.	4																																				Grindable		ATK Boost I	ATK Boost I	ATK Boost I		No limit
50016	Glenn	Pumpkin Lamppost	Heal	14.0	Single Ally	Mag. heal is cast [14.0% of Healing Pot.] [Rng: Single Ally] \nPATK Up [Pot: High] [Rng: Single Ally] [Dur: 38s] [Ext: 12s] [Max pot: High] \nApplies Regen [Rng: Single Ally] [Dur: 15s] [Ext: 3s] 	Mag.	4		PATK Up		38		12	High	High	Single Ally	BuffDebuff	Regen		15		3	30.0%		Single Ally	StatusChangeEffect																	Featured		ATK Boost I	PATK Boost I	PATK Boost I		No limit
50018	Glenn	Thousand Waves	Non-Elemental	560.0	Single Enemy	Deal 560.0% Mag. Non-Elemental damage [Rng: Single Enemy] \n[Crit rate:10.0%] 	Mag.	4		Crit Rate					10.0%		Single Enemy	AdditionalEffect																										Event		ATK Boost I	ATK Boost I	MATK Boost I		No limit
50019	Glenn	Steiner's Blade	Non-Elemental	360.0	Single Enemy	Deal 360.0% Phys. Non-Elemental damage [Rng: Single Enemy] \nPATK Down [Pot: Low] [Rng: Single Enemy] [Dur: 28s] [Ext: 9s] [Max pot: Mid] \n[Crit rate:10.0%] 	Phys.	4		PATK Down		28		9	Low	Mid	Single Enemy	BuffDebuff	Crit Rate					10.0%		Single Enemy	AdditionalEffect																	Event		ATK Boost I	ATK Boost I	PATK Boost I		No limit
50020	Glenn	Stream Slasher	Water	900.0	Single Enemy	Deal 900.0% Phys. Water damage [Rng: Single Enemy] \nPDEF Down [Pot: High] [Rng: Single Enemy] [Dur: 25s] [Ext: 8s] [Max pot: High] \nWhen HP is less than 70.0%, Applies Veil [Pot: +10.0% of target's max HP] [Rng: All Allies] [Dur: 60s] [Ext: 12s] 	Phys.	4	◊ Diamond	PDEF Down		25		8	High	High	Single Enemy	BuffDebuff	Veil	When HP is less than 70.0%	60		12	10.0%		All Allies	StatusChangeEffect																	Limited		PATK Boost I	PATK Boost I	◯ Circle Sigil Boost I (+2)		No limit
50021	Glenn	Best Wishes	Non-Elemental	360.0	Single Enemy	Deal 360.0% Mag. Non-Elemental damage [Rng: Single Enemy] \nPDEF Down [Pot: Low] [Rng: Single Enemy] [Dur: 28s] [Ext: 9s] [Max pot: Mid] \n[Crit rate:10.0%] 	Mag.	4		PDEF Down		28		9	Low	Mid	Single Enemy	BuffDebuff	Crit Rate					10.0%		Single Enemy	AdditionalEffect																	Event		ATK Boost I	ATK Boost I	MATK Boost I		No limit
50022	Glenn	Radglaive	Water	290.0	All Enemies	Deal 290.0% Mag. Water damage [Rng: All Enemies] 	Mag.	4																																				Event		MATK Boost I	MATK Boost I	MATK Boost I		No limit
50023	Glenn	Silver Sol Buster	Fire	290.0	All Enemies	Deal 290.0% Mag. Fire damage [Rng: All Enemies] 	Mag.	4																																				Event		ATK Boost I	MATK Boost I	MATK Boost I		No limit
50024	Glenn	Ultimate Personal Style	Heal	5.0	All Allies	Mag. heal is cast [5.0% of Healing Pot.] [Rng: All Allies] \nMDEF Up [Pot: High] [Rng: All Allies] [Dur: 20s] [Ext: 20s] [Max pot: High] 	Mag.	0		MDEF Up		20		20	High	High	All Allies	BuffDebuff																										Ultimate	30				30	1
50026	Glenn	Stilva Glaive	Non-Elemental	250.0	All Enemies	Deal 250.0% Mag. Non-Elemental damage [Rng: All Enemies] \nIce Resistance Down [Pot: Low] [Rng: All Enemies] [Dur: 35s] [Ext: 8s] [Max pot: Mid] \n[Crit rate:10.0%] 	Mag.	4		Ice Resistance Down		35		8	Low	Mid	All Enemies	BuffDebuff	Crit Rate					10.0%		All Enemies	AdditionalEffect																	Event		ATK Boost I	MATK Boost I	MATK Boost I		No limit
50027	Glenn	Ogrekiller	Non-Elemental	2000.0	Single Enemy	Deal 2000.0% Phys./Mag. Non-Elemental damage [Rng: Single Enemy] \nApplies Provoke [Rng: Self] [Dur: 60s] [Ext: 60s] \nApplies Physical Resistance Increased [Pot: 50.0%] [Rng: Self] [Dur: 30s] [Ext: 0s] \nApplies Magic Resistance Increased [Pot: 50.0%] [Rng: Self] [Dur: 30s] [Ext: 0s] \nApplies Regen [Rng: Self] [Dur: 15s] [Ext: 15s] 	Phys./Mag.	0		Provoke		60		60	0.0%		Self	StatusChangeEffect	Physical Resistance Increased		30		0	50.0%		Self	StatusChangeEffect	Magic Resistance Increased		30		0	50.0%		Self	StatusChangeEffect	Regen		15	15	30.0%	Self	StatusChangeEffect	Ultimate	15				50	3
50029	Glenn	Set Square	Non-Elemental	250.0	All Enemies	Deal 250.0% Mag. Non-Elemental damage [Rng: All Enemies] \nPDEF Down [Pot: Low] [Rng: All Enemies] [Dur: 35s] [Ext: 8s] [Max pot: Mid] \n[Crit rate:10.0%] 	Mag.	4		PDEF Down		35		8	Low	Mid	All Enemies	BuffDebuff	Crit Rate					10.0%		All Enemies	AdditionalEffect																	Event		ATK Boost I	PATK Boost I	PATK Boost I		No limit
50030	Glenn	Desperado Glaive	Earth	620.0	Single Enemy	Deal 620.0% Phys. Earth damage [Rng: Single Enemy] \nPATK Down [Pot: High] [Rng: Single Enemy] [Dur: 30s] [Ext: 10s] [Max pot: High] \nWhen HP is greater than 70.0%, Earth Resistance Down [Pot: High] [Rng: Single Enemy] [Dur: 30s] [Ext: 10s] [Max pot: High] \nApplies Veil [Pot: +10.0% of target's max HP] [Rng: Self] [Dur: 60s] [Ext: 12s] 	Phys.	3		PATK Down		30		10	High	High	Single Enemy	BuffDebuff	Earth Resistance Down	When HP is greater than 70.0%	30		10	High	High	Single Enemy	BuffDebuff	Veil		60		12	10.0%		Self	StatusChangeEffect								Featured		PATK Boost I	PATK Boost I	△ Triangle Boost I (+2)		No limit
