Id	Character	Name	Ability Name	Ability Element	Ability Pot. %	Ability Range	Ability Text	Ability Type	Command ATB	Command Sigil	Effect0	Effect0_Condition	Effect0_Custom	Effect0_Duration	Effect0_EffectCount	Effect0_Extend	Effect0_Pot	Effect0_PotMax	Effect0_Range	Effect0_Type	Effect1	Effect1_Condition	Effect1_Custom	Effect1_Duration	Effect1_EffectCount	Effect1_Extend	Effect1_Pot	Effect1_PotMax	Effect1_Range	Effect1_Type	Effect2	Effect2_Condition	Effect2_Custom	Effect2_Duration	Effect2_EffectCount	Effect2_Extend	Effect2_Pot	Effect2_PotMax	Effect2_Range	Effect2_Type	Effect3	Effect3_Condition	Effect3_Custom	Effect3_Duration	Effect3_Extend	Effect3_Pot	Effect3_PotMax	Effect3_Range	Effect3_Type	Effect4	Effect4_Custom	Effect4_Duration	Effect4_Extend	Effect4_Pot	Effect4_Range	Effect4_Type	Effect5	Effect5_Custom	Effect5_Extend	Effect5_Pot	Effect5_PotMax	Effect5_Range	Effect5_Type	GachaType	Initial Charge Time	MateriaSupport0	MateriaSupport1	MateriaSupport2	Recharge Time	Use Count
49005	Sephiroth	Northern Lights	Radiant Aurora	Non-Elemental	510.0	Single Enemy	Deal 510.0% Phys. Non-Elemental damage [Rng: Single Enemy] \nPATK Down [Pot: High] [Rng: Single Enemy] [Dur: 25s] [Ext: 8s] [Max pot: High] \n[Crit rate:10.0%] 	Phys.	4		PATK Down			25		8	High	High	Single Enemy	BuffDebuff	Crit Rate						10.0%		Single Enemy	AdditionalEffect																																		Featured		ATK Boost I	ATK Boost I	PATK Boost I		No limit
49006	Sephiroth	Prototype Crimson Blade	Firaga A	Fire	520.0	All Enemies	Deal 520.0% Mag. Fire damage [Rng: All Enemies] 	Mag.	4																																																							Featured		ATK Boost I	MATK Boost I	MATK Boost I		No limit
49007	Sephiroth	CC Alloy Sword	Thundaga A	Lightning	520.0	All Enemies	Deal 520.0% Mag. Lightning damage [Rng: All Enemies] 	Mag.	4																																																							Featured		ATK Boost I	ATK Boost I	MATK Boost I		No limit
49008	Sephiroth	Mythril Type-0 Katana	Steadfast Stance	Heal	16.0	Self	Phys. heal is cast [16.0% of Healing Pot.] [Rng: Self] \nPDEF Up [Pot: High] [Rng: Self] [Dur: 44s] [Ext: 14s] [Max pot: High] \nApplies Regen [Rng: Self] [Dur: 15s] [Ext: 3s] 	Phys.	4		PDEF Up			44		14	High	High	Self	BuffDebuff	Regen			15		3	30.0%		Self	StatusChangeEffect																																		Featured		ATK Boost I	ATK Boost I	MATK Boost I		No limit
49009	Sephiroth	Shinra Blade: Model I	Shock Blast	Non-Elemental	940.0	Single Enemy	Deal 940.0% Mag. Non-Elemental damage [Rng: Single Enemy] \n[Crit rate:10.0%] \n{Spade Customization} PATK Down [Pot: High] [Rng: Single Enemy] [Dur: 60s] [Ext: 20s] [Max pot: High] \n{Spade Customization} When HP is greater than 70.0%, Applies Status Ailment: Enfeeble [Rng: Single Enemy] [Dur: 60s] [Ext: 20s]	Mag.	4		Crit Rate						10.0%		Single Enemy	AdditionalEffect	PATK Down		Spade	60		20	High	High	Single Enemy	BuffDebuff	Status Ailment: Enfeeble	When HP is greater than 70.0%	Spade	60		20			Single Enemy	StatusConditionEffect																								Featured		MATK Boost I	MATK Boost I	ATK Boost (Water) I		No limit
49010	Sephiroth	Tempest	Torrential Thrust	Water	700.0	Single Enemy	Deal 700.0% Phys. Water damage [Rng: Single Enemy] \nWhen HP is greater than 50.0%, Water Resistance Down [Pot: High] [Rng: Single Enemy] [Dur: 30s] [Ext: 10s] [Max pot: High] 	Phys.	4		Water Resistance Down	When HP is greater than 50.0%		30		10	High	High	Single Enemy	BuffDebuff																																												Featured		PATK Boost I	PATK Boost I	△ Triangle Boost I (+2)		No limit
49011	Sephiroth	Shinra Military Sword	Theatrical Strike	Non-Elemental	420.0	Single Enemy	Deal 420.0% Phys. Non-Elemental damage [Rng: Single Enemy] \nPATK Up [Pot: Mid] [Rng: Self] [Dur: 35s] [Ext: 7s] [Max pot: Mid] \nWhen HP is greater than 50.0%, Wind Damage Up [Pot: High] [Rng: Self] [Dur: 35s] [Ext: 7s] [Max pot: High] \n[Crit rate:10.0%] 	Phys.	3		PATK Up			35		7	Mid	Mid	Self	BuffDebuff	Wind Damage Up	When HP is greater than 50.0%		35		7	High	High	Self	BuffDebuff	Crit Rate						10.0%		Single Enemy	AdditionalEffect																								Featured		PATK Boost I	PATK Boost I	◯ Circle Sigil Boost I (+2)		No limit
49012	Sephiroth	Torn Wing	Solid Barrier	Heal	14.0	Single Ally	Mag. heal is cast [14.0% of Healing Pot.] [Rng: Single Ally] \nPDEF Up [Pot: Mid] [Rng: Single Ally] [Dur: 38s] [Ext: 12s] [Max pot: High] 	Mag.	4		PDEF Up			38		12	Mid	High	Single Ally	BuffDebuff																																												Event		ATK Boost I	ATK Boost I	HEAL Boost I		No limit
49013	Sephiroth	World Tree Bough	Heavenly Grasp	Non-Elemental	700.0	Single Enemy	Deal 700.0% Phys. Non-Elemental damage [Rng: Single Enemy] \nWith command gauge at max in attack stance, x1.5 damage \n[Crit rate:10.0%] 	Phys.	4		Multiply Damage	With command gauge at max in attack stance					150.0%		Single Enemy	AdditionalEffect	Crit Rate						10.0%		Single Enemy	AdditionalEffect																																		Guild		PATK Boost I	PATK Boost I	△ Triangle Boost I (+2)		No limit
49015	Sephiroth	Dark Heavens	Gale Strike	Wind	800.0	Single Enemy	Deal 800.0% Phys. Wind damage [Rng: Single Enemy] 	Phys.	4																																																							Featured		PATK Boost I	PATK Boost I	◯ Circle Sigil Boost I (+2)		No limit
49016	Sephiroth	Kuja's Spirit Blade	Flare Star	Non-Elemental	540.0	All Enemies	Deal 540.0% Mag. Non-Elemental damage [Rng: All Enemies] \nMATK Down [Pot: Mid] [Rng: All Enemies] [Dur: 30s] [Ext: 10s] [Max pot: High] \nWhen HP is greater than 50.0%, PATK Down [Pot: Mid] [Rng: All Enemies] [Dur: 30s] [Ext: 10s] [Max pot: High] \n[Crit rate:10.0%] 	Mag.	4		MATK Down			30		10	Mid	High	All Enemies	BuffDebuff	PATK Down	When HP is greater than 50.0%		30		10	Mid	High	All Enemies	BuffDebuff	Crit Rate						10.0%		All Enemies	AdditionalEffect																								Crossover		MATK Boost I	MATK Boost I	△ Triangle Boost I (+2)		No limit
49017	Sephiroth	Radiant Edge	Iai	Non-Elemental	540.0	Single Enemy	Deal 540.0% Phys. Non-Elemental damage [Rng: Single Enemy] \nPDEF Down [Pot: Mid] [Rng: Single Enemy] [Dur: 30s] [Ext: 10s] [Max pot: Mid] \nWhen HP is greater than 50.0%, Fire Resistance Down [Pot: High] [Rng: Single Enemy] [Dur: 30s] [Ext: 10s] [Max pot: High] \n[Crit rate:10.0%] 	Phys.	4		PDEF Down			30		10	Mid	Mid	Single Enemy	BuffDebuff	Fire Resistance Down	When HP is greater than 50.0%		30		10	High	High	Single Enemy	BuffDebuff	Crit Rate						10.0%		Single Enemy	AdditionalEffect																								Featured		PATK Boost I	ATK Boost (Fire) I	✕ Cross Sigil Boost I (+2)		No limit
49018	Sephiroth	Protector's Blade	Protector's Blow	Non-Elemental	900.0	All Enemies	Deal 900.0% Mag. Non-Elemental damage [Rng: All Enemies] \nAgainst a single target, x1.3 damage \nMDEF Down [Pot: High] [Rng: All Enemies] [Dur: 40s] [Ext: 13s] [Max pot: High] \n[Crit rate:10.0%] 	Mag.	4	◊ Diamond	Multiply Damage	Against a single target					130.0%		All Enemies	AdditionalEffect	MDEF Down			40		13	High	High	All Enemies	BuffDebuff	Crit Rate						10.0%		All Enemies	AdditionalEffect																								Limited		MATK Boost I	MATK Boost I	◯ Circle Sigil Boost I (+2)		No limit
49019	Sephiroth	Flame Dragon Blade	Defira Surge	Non-Elemental	360.0	Single Enemy	Deal 360.0% Mag. Non-Elemental damage [Rng: Single Enemy] \nFire Resistance Down [Pot: Mid] [Rng: Single Enemy] [Dur: 28s] [Ext: 9s] [Max pot: Mid] \n[Crit rate:10.0%] 	Mag.	4		Fire Resistance Down			28		9	Mid	Mid	Single Enemy	BuffDebuff	Crit Rate						10.0%		Single Enemy	AdditionalEffect																																		Grindable		ATK Boost I	ATK Boost I	MATK Boost I		No limit
49020	Sephiroth	Ashura	Fira Surge A	Fire	290.0	All Enemies	Deal 290.0% Mag. Fire damage [Rng: All Enemies] 	Mag.	4																																																							Event		ATK Boost I	ATK Boost I	MATK Boost I		No limit
49022	Sephiroth	Humus Saber	Deaerora Surge A	Non-Elemental	240.0	All Enemies	Deal 240.0% Mag. Non-Elemental damage [Rng: All Enemies] \nWind Resistance Down [Pot: Low] [Rng: All Enemies] [Dur: 35s] [Ext: 8s] [Max pot: Mid] \n[Crit rate:10.0%] 	Mag.	4		Wind Resistance Down			35		8	Low	Mid	All Enemies	BuffDebuff	Crit Rate						10.0%		All Enemies	AdditionalEffect																																		Event		ATK Boost I	MATK Boost I	MATK Boost I		No limit
49023	Sephiroth	Shinra Wyvern Blade	Defira Surge A	Non-Elemental	250.0	All Enemies	Deal 250.0% Mag. Non-Elemental damage [Rng: All Enemies] \nFire Resistance Down [Pot: Low] [Rng: All Enemies] [Dur: 35s] [Ext: 8s] [Max pot: Mid] \n[Crit rate:10.0%] 	Mag.	4		Fire Resistance Down			35		8	Low	Mid	All Enemies	BuffDebuff	Crit Rate						10.0%		All Enemies	AdditionalEffect																																		Event		ATK Boost I	MATK Boost I	MATK Boost I		No limit
49024	Sephiroth	Blue Bramble	Sandsplitter	Earth	700.0	Single Enemy	Deal 700.0% Mag. Earth damage [Rng: Single Enemy] \nWhen HP is greater than 50.0%, Earth Resistance Down [Pot: High] [Rng: Single Enemy] [Dur: 30s] [Ext: 10s] [Max pot: High] 	Mag.	4		Earth Resistance Down	When HP is greater than 50.0%		30		10	High	High	Single Enemy	BuffDebuff																																												Featured		MATK Boost I	MATK Boost I	△ Triangle Boost I (+2)		No limit
49026	Sephiroth	Ultimate Nameless	Ult. Sweeping Slash	Non-Elemental	1500.0	Single Enemy	Deal 1500.0% Phys./Mag. Non-Elemental damage [Rng: Single Enemy] \nWhen debuff is on target, x2.0 damage 	Phys./Mag.	0		Multiply Damage	When debuff is on target					200.0%		Single Enemy	AdditionalEffect																																												Ultimate	30				30	1
49027	Sephiroth	Genji Blade	Flash of Steel	Non-Elemental	2000.0	Single Enemy	Deal 2000.0% Phys./Mag. Non-Elemental damage [Rng: Single Enemy] \nPATK Up [Pot: Extra High] [Rng: Self] [Dur: 30s] [Ext: 30s] [Max pot: Extra High] \nMATK Up [Pot: Extra High] [Rng: Self] [Dur: 30s] [Ext: 30s] [Max pot: Extra High] 	Phys./Mag.	0		PATK Up			30		30	Extra High	Extra High	Self	BuffDebuff	MATK Up			30		30	Extra High	Extra High	Self	BuffDebuff																																		Ultimate	20				60	2
49028	Sephiroth	Edgar's Coiled Blade	Royal Shock	Water	940.0	Single Enemy	Deal 940.0% Mag. Water damage [Rng: Single Enemy] \nWhen debuff is on target, x1.2 damage 	Mag.	4		Multiply Damage	When debuff is on target					120.0%		Single Enemy	AdditionalEffect																																												Crossover		MATK Boost I	MATK Boost I	△ Triangle Boost I (+2)		No limit
49029	Sephiroth	Wintercrest Blade	Aerora Surge A	Wind	290.0	All Enemies	Deal 290.0% Mag. Wind damage [Rng: All Enemies] 	Mag.	4																																																							Event		MATK Boost I	MATK Boost I	MATK Boost I		No limit
49030	Sephiroth	Blade of the Worthy	Diving Scourge	Non-Elemental	1010.0	All Enemies	Deal 1010.0% Mag. Non-Elemental damage [Rng: All Enemies] \ndeals 40000 additional damage [Rng: All Enemies] \nWhen HP is greater than 50.0%, Applies Exploit Weakness [Pot: 40.0%] [Rng: Self] [Dur: 60s] [Ext: 20s] \n[Crit rate:10.0%] 	Mag.	4		Deals Fixed Additional Damage						40000		All Enemies	AdditionalEffect	Exploit Weakness	When HP is greater than 50.0%		60		20	40.0%		Self	StatusChangeEffect	Crit Rate						10.0%		All Enemies	AdditionalEffect																								Limited		MATK Boost I	MATK Boost I	△ Triangle Boost I (+2)		No limit
49031	Sephiroth	Withering Blaze	Blazing Ignis	Fire	700.0	Single Enemy	Deal 700.0% Mag. Fire damage [Rng: Single Enemy] \nWhen HP is greater than 50.0%, Fire Resistance Down [Pot: Low] [Rng: Single Enemy] [Dur: 30s] [Ext: 10s] [Max pot: High] \nWhen debuff is on target, x1.2 damage 	Mag.	4		Fire Resistance Down	When HP is greater than 50.0%		30		10	Low	High	Single Enemy	BuffDebuff	Multiply Damage	When debuff is on target					120.0%		Single Enemy	AdditionalEffect																																		Featured		MATK Boost I	MATK Boost I	△ Triangle Boost I (+2)		No limit
49032	Sephiroth	Serrated Remiges	Rampage Twister	Wind	1120.0	Single Enemy	Deal 1120.0% Mag. Wind damage [Rng: Single Enemy] \nWhen HP is greater than 50.0%, Applies Status Ailment: Enfeeble [Rng: Single Enemy] [Dur: 30s] [Ext: 10s]	Mag.	4		Status Ailment: Enfeeble	When HP is greater than 50.0%		30		10			Single Enemy	StatusConditionEffect																																												Featured		MATK Boost I	MATK Boost I	△ Triangle Boost I (+2)		No limit
49033	Sephiroth	Pandemonic Sword	Lightning Storm	Lightning	800.0	All Enemies	Deal 800.0% Mag. Lightning damage [Rng: All Enemies] \nWhen HP is greater than 50.0%, x1.2 damage \nPATK Down [Pot: Mid] [Rng: All Enemies] [Dur: 30s] [Ext: 10s] [Max pot: High] \nWhen HP is greater than 50.0%, MATK Up [Pot: Mid] [Rng: All Allies] [Dur: 30s] [Ext: 10s] [Max pot: High] 	Mag.	4		Multiply Damage	When HP is greater than 50.0%					120.0%		All Enemies	AdditionalEffect	PATK Down			30		10	Mid	High	All Enemies	BuffDebuff	MATK Up	When HP is greater than 50.0%		30		10	Mid	High	All Allies	BuffDebuff																								Crossover		MATK Boost I	MATK Boost I	△ Triangle Boost I (+2)		No limit
49034	Sephiroth	Folding Ruler	Armora Breach Surge A	Non-Elemental	250.0	All Enemies	Deal 250.0% Mag. Non-Elemental damage [Rng: All Enemies] \nPDEF Down [Pot: Low] [Rng: All Enemies] [Dur: 35s] [Ext: 8s] [Max pot: Mid] \n[Crit rate:10.0%] 	Mag.	4		PDEF Down			35		8	Low	Mid	All Enemies	BuffDebuff	Crit Rate						10.0%		All Enemies	AdditionalEffect																																		Event		ATK Boost I	PATK Boost I	PATK Boost I		No limit
49035	Sephiroth	Sōba	Tearing Frost	Ice	1340.0	Single Enemy	Deal 1340.0% Phys. Ice damage [Rng: Single Enemy] \nApplies Ice Weapon Boost [Pot: 35.0%] [Rng: All Allies] [Dur: 25s] [Ext: 8s] 	Phys.	4		Ice Weapon Boost			25		8	35.0%		All Allies	StatusChangeEffect																																												Limited		PATK Boost I	PATK Boost I	△ Triangle Boost I (+2)		No limit
49037	Sephiroth	Overture	Smite	Water	1340.0	Single Enemy	Deal 1340.0% Phys. Water damage [Rng: Single Enemy] \nPDEF Down [Pot: Mid] [Rng: Single Enemy] [Dur: 25s] [Ext: 8s] [Max pot: High] \nWhen debuff is on target, Water Damage Up [Pot: Mid] [Rng: All Allies] [Dur: 25s] [Ext: 8s] [Max pot: High] \nOn first use, Applies HP Gain [When triggered: restores 8.0% of target's max HP] [Rng: All Allies] [Dur: 60s] [Ext: 0s] \n{Spade Customization} MDEF Up [Pot: Mid] [Rng: All Allies] [Dur: 25s] [Ext: 8s] [Max pot: High] 	Phys.	4		PDEF Down			25		8	Mid	High	Single Enemy	BuffDebuff	Water Damage Up	When debuff is on target		25		8	Mid	High	All Allies	BuffDebuff	HP Gain	On first use		60		0	8.0%		All Allies	StatusChangeEffect	MDEF Up		Spade	25	8	Mid	High	All Allies	BuffDebuff															Crossover		PATK Boost I	PATK Boost I	△ Triangle Boost I (+2)		No limit
49039	Sephiroth	Phoenix Odachi	Dark Manifestation	Non-Elemental	1340.0	Single Enemy	Deal 1340.0% Mag. Non-Elemental damage [Rng: Single Enemy] \nApplies Phys. Weapon Boost [Pot: 35.0%] [Rng: All Allies] [Dur: 60s] [Ext: 20s] \nApplies Mag. Weapon Boost [Pot: 35.0%] [Rng: All Allies] [Dur: 60s] [Ext: 20s] \nOn first use, +3 ATB Gauge [Rng: Self] \n[Crit rate:10.0%] 	Mag.	4		Phys. Weapon Boost			60		20	35.0%		All Allies	StatusChangeEffect	Mag. Weapon Boost			60		20	35.0%		All Allies	StatusChangeEffect	ATB+	On first use					3		Self	AtbChangeEffect	Crit Rate					10.0%		Single Enemy	AdditionalEffect															Crossover		PATK Boost I	PATK Boost I	△ Triangle Boost I (+2)		No limit
49041	Sephiroth	Immaculate Blade	Sunder Earth	Earth	900.0	All Enemies	Deal 900.0% Phys. Earth damage [Rng: All Enemies] \nAgainst a single target, x1.3 damage \nEarth Resistance Down [Pot: Mid] [Rng: All Enemies] [Dur: 30s] [Ext: 10s] [Max pot: High] \n{Spade Customization} PATK Up [Pot: Mid] [Rng: All Allies] [Dur: 30s] [Ext: 10s] [Max pot: High] 	Phys.	4		Multiply Damage	Against a single target					130.0%		All Enemies	AdditionalEffect	Earth Resistance Down			30		10	Mid	High	All Enemies	BuffDebuff	PATK Up		Spade	30		10	Mid	High	All Allies	BuffDebuff																								Featured		PATK Boost I	PATK Boost I	△ Triangle Boost I (+2)		No limit
49042	Sephiroth	Metsumato	Evilbane	Non-Elemental	2000.0	All Enemies	Deal 2000.0% Phys./Mag. Non-Elemental damage [Rng: All Enemies] \nApplies Phys. ATB Conservation Effect [Phys Weapon/Gear ATB Cost: -1] [Rng: Self] [Dur: 30s] [Ext: 30s] \nApplies Mag. ATB Conservation Effect [Mag Weapon/Gear ATB Cost: -1] [Rng: Self] [Dur: 30s] [Ext: 30s] \n+3 ATB Gauge [Rng: All Allies] 	Phys./Mag.	0		Phys. ATB Conservation Effect			30		30	1		Self	StatusChangeEffect	Mag. ATB Conservation Effect			30		30	1		Self	StatusChangeEffect	ATB+						3		All Allies	AtbChangeEffect																								Ultimate	0				50	3
49043	Sephiroth	Infiltration Sword	Certain End	Non-Elemental	1340.0	All Enemies	Deal 1340.0% Phys. Non-Elemental damage [Rng: All Enemies] \nApplies Exploit Weakness [Pot: 40.0%] [Rng: All Allies] [Dur: 60s] [Ext: 20s] \nWhen HP is greater than 50.0%, PATK Down [Pot: High] [Rng: All Enemies] [Dur: 60s] [Ext: 20s] [Max pot: High] \n[Crit rate:10.0%] \n{Spade Customization} Applied Stats Buff Tier Increased [Pot: Low] [Rng: All Allies] [Dur: +10s] [Max Tier: Extra High] 	Phys.	4		Exploit Weakness			60		20	40.0%		All Allies	StatusChangeEffect	PATK Down	When HP is greater than 50.0%		60		20	High	High	All Enemies	BuffDebuff	Crit Rate						10.0%		All Enemies	AdditionalEffect	Applied Stats Buff Tier Increased		Spade		10	Low	Extra High	All Allies	BuffDebuffEnhance															Featured		PATK Boost I	PATK Boost I	△ Triangle Boost I (+2)		No limit
50001	Glenn	Personal Style	Mad Bull	Non-Elemental	940.0	Single Enemy	Deal 940.0% Phys. Non-Elemental damage [Rng: Single Enemy] \n[Crit rate:10.0%] 	Phys.	4		Crit Rate						10.0%		Single Enemy	AdditionalEffect																																												Featured		PATK Boost I	PATK Boost I	PATK Boost I		No limit
50002	Glenn	Crewkicker	Spinning Blaze	Fire	750.0	Single Enemy	Deal 750.0% Phys. Fire damage [Rng: Single Enemy] 	Phys.	4																																																							Featured		ATK Boost I	ATK Boost I	ATK Boost I		No limit
50003	Glenn	Jiggy Fam	Quaga A	Earth	520.0	All Enemies	Deal 520.0% Mag. Earth damage [Rng: All Enemies] 	Mag.	4																																																							Featured		MATK Boost I	MATK Boost I	△ Triangle Boost I (+2)		No limit
50004	Glenn	Hardcore Squad	Good Vibes	Heal	9.0	All Allies	Mag. heal is cast [9.0% of Healing Pot.] [Rng: All Allies] \nPDEF Up [Pot: Mid] [Rng: All Allies] [Dur: 14s] [Ext: 4s] [Max pot: Mid] \nMDEF Up [Pot: Mid] [Rng: All Allies] [Dur: 14s] [Ext: 4s] [Max pot: Mid] 	Mag.	5		PDEF Up			14		4	Mid	Mid	All Allies	BuffDebuff	MDEF Up			14		4	Mid	Mid	All Allies	BuffDebuff																																		Featured		MATK Boost I	MATK Boost I	MATK Boost I		No limit
50005	Glenn	Rest in Peace	Hell's Penalty	Non-Elemental	750.0	Single Enemy	Deal 750.0% Phys. Non-Elemental damage [Rng: Single Enemy] \n[Crit rate:10.0%] \n{Spade Customization} PATK Down [Pot: High] [Rng: Single Enemy] [Dur: 30s] [Ext: 10s] [Max pot: High] \n{Spade Customization} PDEF Up [Pot: High] [Rng: All Allies] [Dur: 30s] [Ext: 10s] [Max pot: High] 	Phys.	4	◊ Diamond	Crit Rate						10.0%		Single Enemy	AdditionalEffect	PATK Down		Spade	30		10	High	High	Single Enemy	BuffDebuff	PDEF Up		Spade	30		10	High	High	All Allies	BuffDebuff																								Featured		ATK Boost I	ATK Boost I	ATK Boost I		No limit
50006	Glenn	Slay the Day	Rising Strike	Non-Elemental	420.0	Single Enemy	Deal 420.0% Phys. Non-Elemental damage [Rng: Single Enemy] \nPDEF Down [Pot: Mid] [Rng: Single Enemy] [Dur: 24s] [Ext: 8s] [Max pot: Mid] \nWhen HP is greater than 50.0%, Water Damage Up [Pot: High] [Rng: Self] [Dur: 35s] [Ext: 7s] [Max pot: High] \n[Crit rate:10.0%] 	Phys.	3		PDEF Down			24		8	Mid	Mid	Single Enemy	BuffDebuff	Water Damage Up	When HP is greater than 50.0%		35		7	High	High	Self	BuffDebuff	Crit Rate						10.0%		Single Enemy	AdditionalEffect																								Featured		PATK Boost I	ATK Boost (Water) I	✕ Cross Sigil Boost I (+2)		No limit
50007	Glenn	Ultimatic	Skullknocker	Non-Elemental	1040.0	Single Enemy	Deal 1040.0% Phys. Non-Elemental damage [Rng: Single Enemy] \n[Crit rate:10.0%] 	Phys.	4	◯ Circle	Crit Rate						10.0%		Single Enemy	AdditionalEffect																																												Featured		ATK Boost I	PATK Boost I	✕ Cross Sigil Boost I (+2)		No limit
50008	Glenn	Piece of Cake	Dual Slash	Non-Elemental	510.0	Single Enemy	Deal 510.0% Phys. Non-Elemental damage [Rng: Single Enemy] \nPDEF Down [Pot: High] [Rng: Single Enemy] [Dur: 25s] [Ext: 8s] [Max pot: High] \n[Crit rate:10.0%] 	Phys.	4		PDEF Down			25		8	High	High	Single Enemy	BuffDebuff	Crit Rate						10.0%		Single Enemy	AdditionalEffect																																		Featured		PATK Boost I	PATK Boost I	PATK Boost I		No limit
50010	Glenn	Shockbuster	Thundaga A	Lightning	520.0	All Enemies	Deal 520.0% Mag. Lightning damage [Rng: All Enemies] 	Mag.	4																																																							Featured		ATK Boost I	ATK Boost I	ATK Boost I		No limit
50011	Glenn	Apology in Hell	Twin Hell	Non-Elemental	940.0	Single Enemy	Deal 940.0% Phys. Non-Elemental damage [Rng: Single Enemy] \n[Crit rate:10.0%] 	Phys.	4		Crit Rate						10.0%		Single Enemy	AdditionalEffect																																												Featured		ATK Boost I	ATK Boost I	ATK Boost I		No limit
50012	Glenn	Pirate's Glaive	Hurricane Strike	Non-Elemental	800.0	All Enemies	Deal 800.0% Phys. Non-Elemental damage [Rng: All Enemies] \nApplies Provoke [Rng: Self] [Dur: 60s] [Ext: 0s] \nApplies Veil [Pot: +10.0% of target's max HP] [Rng: Self] [Dur: 60s] [Ext: 12s] \nApplies HP Gain [When triggered: restores 8.0% of target's max HP] [Rng: All Allies] [Dur: 30s] [Ext: 0s] \n[Crit rate:10.0%] 	Phys.	4		Provoke			60		0	0.0%		Self	StatusChangeEffect	Veil			60		12	10.0%		Self	StatusChangeEffect	HP Gain			30		0	8.0%		All Allies	StatusChangeEffect	Crit Rate					10.0%		All Enemies	AdditionalEffect															Featured		PATK Boost I	PATK Boost I	✕ Cross Sigil Boost I (+2)		No limit
